Label;Value;cod_veiculo;Modelo;codigoModelo
Honda;25;1;Accord Sedan EX 2.0 16V 156cv Aut.;5211
Honda;25;1;Accord Sedan EX 2.4/2.3/ 2.2 16V;1242
Honda;25;1;Accord Sedan EX 2.7/3.0 24V;1243
Honda;25;1;Accord Sedan EX 3.5 V6 24V;4641
Honda;25;1;Accord Sedan EXR;1244
Honda;25;1;Accord Sedan LX  2.2/2.4 16V;1245
Honda;25;1;Accord Sedan LX 2.0 16V 150/156cv Aut.;3889
Honda;25;1;Accord Sedan Touring 2.0 TB 16V Aut.;8520
Honda;25;1;Accord SW EX;1246
Honda;25;1;Accord SW LX;1247
Honda;25;1;CITY Hatchback EXL 1.5 Flex 16V Aut.;9732
Honda;25;1;CITY Hatchback Touring 1.5 Flex 16V Aut;9733
Honda;25;1;CITY Sedan DX 1.5 Flex 16V Aut.;5372
Honda;25;1;CITY Sedan DX 1.5 Flex 16V Mec.;5373
Honda;25;1;CITY Sedan EX 1.5 Flex 16V 4p Aut.;4971
Honda;25;1;CITY Sedan EX 1.5 Flex 16V 4p Mec.;4972
Honda;25;1;CITY Sedan EXL 1.5 Flex  16V 4p Aut.;4973
Honda;25;1;CITY Sedan EXL 1.5 Flex 16V 4p Mec.;4974
Honda;25;1;CITY Sedan LX 1.5 Flex 16V 4p Aut.;4975
Honda;25;1;CITY Sedan LX 1.5 Flex 16V 4p Mec.;4976
Honda;25;1;CITY Sedan Personal 1.5 Flex 16V Aut.;8212
Honda;25;1;CITY Sedan SPORT 1.5 FLEX 16V 4p Mec.;6534
Honda;25;1;CITY Sedan Touring 1.5 Flex 16V 4p Aut.;9678
Honda;25;1;Civic Coupe EX/ EXS 1.6 16V 2p;1248
Honda;25;1;Civic Coupe Si 1.5 TB 16V 208cv Mec. 2p;8281
Honda;25;1;Civic Coupe Si 2.4 16V 206cv Mec. 2p;7036
Honda;25;1;Civic CRX/ Targa VTi;1249
Honda;25;1;Civic Hatch DX;1252
Honda;25;1;Civic Hatch LSi;1253
Honda;25;1;Civic Hatch LX Aut.;1254
Honda;25;1;Civic Hatch Si;1255
Honda;25;1;Civic Hatch VTi;1256
Honda;25;1;Civic Sed LX 1.8 Aut 4p;4090
Honda;25;1;Civic Sed. LXL/ LXL SE 1.8 Flex 16V Aut.;5149
Honda;25;1;Civic Sed. LXL/LXL SE 1.8 Flex 16V Mec.;5148
Honda;25;1;Civic Sed.Touring 2.0 16V Aut. (Híbrido);10366
Honda;25;1;Civic Sedan EX 1.6 16V Aut. 4p (nacion.);1258
Honda;25;1;Civic Sedan EX 1.6 16V Mec. 4p (nacion.);1259
Honda;25;1;Civic Sedan EX 1.7 16V 130cv Aut. 4p;1260
Honda;25;1;Civic Sedan EX 1.7 16v 130cv Mec. 4p;1261
Honda;25;1;Civic Sedan EX 2.0 Flex 16V Aut.4p;7692
Honda;25;1;Civic Sedan EX/ EXS 1.6 Mec. 4p;1250
Honda;25;1;Civic Sedan EX/ EXS Aut. 4p/ Del-Sol 2p;1251
Honda;25;1;Civic Sedan EXL 2.0 Flex 16V Aut.4p;7693
Honda;25;1;Civic Sedan EXR 2.0 Flexone 16V Aut. 4p;6325
Honda;25;1;Civic Sedan EXS 1.8/1.8 Flex 16V Aut. 4p;4009
Honda;25;1;Civic Sedan LX 1.5/1.6;1257
Honda;25;1;Civic Sedan LX 1.6 16V Aut. 4p;1262
Honda;25;1;Civic Sedan LX 1.6 16V Mec. 4p;1263
Honda;25;1;Civic Sedan LX 1.7 16V 115cv Mec. 4p;1264
Honda;25;1;Civic Sedan LX 2.0 Flex 16V Aut. 4p;8779
Honda;25;1;Civic Sedan LX/LXL 1.7 16V 115cv Aut. 4p;1265
Honda;25;1;Civic Sedan LXB 1.6 16V 4p;1266
Honda;25;1;Civic Sedan LXB 1.7 16V 115cv;1267
Honda;25;1;Civic Sedan LXL 1.7 16V 130cv Aut 4p;1268
Honda;25;1;Civic Sedan LXL 1.7 16V 130cv Mec 4p;1269
Honda;25;1;Civic Sedan LXR 2.0 Flexone 16V Aut. 4p;6326
Honda;25;1;Civic Sedan LXS 1.8/1.8 Flex 16V Aut. 4p;4010
Honda;25;1;Civic Sedan LXS 1.8/1.8 Flex 16V Mec. 4p;4011
Honda;25;1;Civic Sedan Si 2.0 16V  192cv 4p;4292
Honda;25;1;Civic Sedan SPORT 2.0 Flex 16V Aut.4p;7694
Honda;25;1;Civic Sedan SPORT 2.0 Flex 16V Mec.4p;7695
Honda;25;1;Civic Sedan TOURING 1.5 Turbo 16V Aut.4p;7696
Honda;25;1;Civic Type-R 2.0 Turbo 16V;10727
Honda;25;1;CR-V 2.0 16V Aut.;1270
Honda;25;1;CR-V 2.0 16V Mec.;1271
Honda;25;1;CR-V 2.4 16V 156cv Aut. 4p;1272
Honda;25;1;CR-V EXL 2.0 16V 4WD/2.0 Flexone Aut.;4629
Honda;25;1;CR-V EXL 2.0 Flexone 16V 2WD Aut.;6535
Honda;25;1;CR-V LX 2.0 16V 2WD Mec.;5929
Honda;25;1;CR-V LX 2.0 16V 2WD/2.0 Flexone Aut.;4630
Honda;25;1;CR-V Touring 1.5 16V 4WD 5p Aut.;8282
Honda;25;1;Fit CX 1.4 Flex 16V 5p Aut.;6613
Honda;25;1;Fit CX 1.4 Flex 16V 5p Mec.;6614
Honda;25;1;Fit DX 1.4 Flex 16V 5p Aut.;5468
Honda;25;1;Fit DX 1.4 Flex 16V 5p Mec.;5469
Honda;25;1;Fit DX 1.5 Flexone 16V 5p Aut.;6779
Honda;25;1;Fit DX 1.5 Flexone 16V 5p Mec.;6780
Honda;25;1;Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.;1274
Honda;25;1;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;1273
Honda;25;1;Fit EXL 1.5 Flex 16V 5p Mec;4800
Honda;25;1;Fit EXL 1.5 Flex/Flexone 16V 5p Aut;4799
Honda;25;1;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.;1275
Honda;25;1;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.;1276
Honda;25;1;Fit LX 1.5 Flexone 16V 5p Aut.;6781
Honda;25;1;Fit LX 1.5 Flexone 16V 5p Mec.;6782
Honda;25;1;Fit LXL 1.4/ 1.4 Flex 8V/16V 5p Aut.;1277
Honda;25;1;Fit LXL 1.4/ 1.4 Flex 8V/16V 5p Mec.;1278
Honda;25;1;Fit Personal 1.5 Flexone 16V 5p Aut.;8050
Honda;25;1;Fit Twist 1.5 Flex 16V 5p Aut.;6270
Honda;25;1;Fit Twist 1.5 Flex 16V 5p Mec.;6271
Honda;25;1;HR-V Advance 1.5  Flex TB 16V 5p Aut.;10216
Honda;25;1;HR-V EX 1.5 Flex Sensing 16V 5p Aut.;10217
Honda;25;1;HR-V EX 1.8 Flexone 16V 5p Aut.;7150
Honda;25;1;HR-V EXL 1.5 Sensing 16V 5p Aut.;10017
Honda;25;1;HR-V EXL 1.8 Flexone 16V 5p Aut.;7151
Honda;25;1;HR-V LX 1.8 Flexone 16V 5p Aut.;7152
Honda;25;1;HR-V LX 1.8 Flexone 16V 5p Mec.;7153
Honda;25;1;HR-V Touring 1.5 Flex TB 16V 5p Aut.;10218
Honda;25;1;HR-V Touring 1.8 Flexone 16V 5p Aut.;7898
Honda;25;1;Odyssey EX Van Aut (6 lug.);1279
Honda;25;1;Odyssey Van LX Aut (6 lug.);1280
Honda;25;1;Passport EX;1281
Honda;25;1;Passport LX;1282
Honda;25;1;Passport PIck-Up 4x2;1283
Honda;25;1;Prelude Coupê S 2.2;1284
Honda;25;1;Prelude Si;1285
Honda;25;1;WR-V EX 1.5 Flexone 16V 5p Aut.;7899
Honda;25;1;WR-V EXL 1.5 Flexone 16V 5p Aut.;7900
Honda;25;1;WR-V LX 1.5 Flexone 16V 5p Aut.;9195
Hyundai;26;1;Accent GLS 1.5 12V/16V Aut.;1286
Hyundai;26;1;Accent GLS 1.5 12V/16V Mec.;1287
Hyundai;26;1;Accent GS 3p Mec.;1288
Hyundai;26;1;Accent L/ LR 1.5 2/4p;1289
Hyundai;26;1;Accent LS 4p;1290
Hyundai;26;1;Atos Prime GL 1.0 Mec.;1291
Hyundai;26;1;Atos Prime GLS 1.0 Aut.;1292
Hyundai;26;1;Atos Prime GLS 1.0 Mec.;1293
Hyundai;26;1;Atos Prime GLS 1.0 Semi-Aut.;1294
Hyundai;26;1;AZERA 3.0 V6 24V 4p Aut.;5726
Hyundai;26;1;AZERA GLS 3.3 V6 24V 4p Aut.;4403
Hyundai;26;1;Coupe FX 2.0 Aut.;1295
Hyundai;26;1;Coupe FX 2.0 Mec.;1296
Hyundai;26;1;Coupe FX 2.7 V6 24V 180cv Aut.;1297
Hyundai;26;1;Coupe FX 2.7 V6 24V 180cv Mec.;1298
Hyundai;26;1;Creta 1 Million 1.6 16V Flex Aut.;8451
Hyundai;26;1;Creta Action 1.6 16V Flex Aut.;9113
Hyundai;26;1;Creta Attitude 1.6 16V Flex Aut.;9589
Hyundai;26;1;Creta Attitude 1.6 16V Flex Mec.;7829
Hyundai;26;1;Creta Attitude Plus 1.6 16V Flex Aut.;8895
Hyundai;26;1;Creta Comfort 1.0 TB 12V Flex Aut.;9601
Hyundai;26;1;Creta Launch Edition 1.6 16V Flex Aut.;8749
Hyundai;26;1;Creta Limited 1.0 TB 12V Flex Aut.;9602
Hyundai;26;1;Creta Limited Edition 1.6 16V Flex Aut.;9114
Hyundai;26;1;Creta N Line 1.0 TB 12V Flex Aut.;9855
Hyundai;26;1;Creta N Line Night Ed. 2.0 16V Flex Aut.;10559
Hyundai;26;1;Creta Platinum 1.0 TB 12V Flex Aut.;9603
Hyundai;26;1;Creta Prestige 2.0 16V Flex Aut.;7830
Hyundai;26;1;Creta Pulse 1.6 16V Flex Aut.;7831
Hyundai;26;1;Creta Pulse 1.6 16V Flex Mec.;7832
Hyundai;26;1;Creta Pulse 2.0 16V Flex Aut.;7833
Hyundai;26;1;Creta Pulse Plus 1.6 16V Flex Aut.;8051
Hyundai;26;1;Creta Smart 1.6 16V Flex Aut.;8521
Hyundai;26;1;Creta Smart Plus 1.6 16V Flex Aut.;9115
Hyundai;26;1;Creta Sport 2.0 16V Flex Aut.;8125
Hyundai;26;1;Creta Ultimate 2.0 16V Flex Aut.;9604
Hyundai;26;1;Cupê 2.0;1299
Hyundai;26;1;Elantra 2.0 16V Flex Aut.;7756
Hyundai;26;1;Elantra GL;1300
Hyundai;26;1;Elantra GLS 1.6;1301
Hyundai;26;1;Elantra GLS 1.8 16V;1302
Hyundai;26;1;Elantra GLS 1.8 16V Aut.;5638
Hyundai;26;1;Elantra GLS 1.8 16V Mec.;5639
Hyundai;26;1;Elantra GLS 2.0 16V Aut.;1303
Hyundai;26;1;Elantra GLS 2.0 16V Flex Aut.;6433
Hyundai;26;1;Elantra GLS 2.0 16V Mec.;1304
Hyundai;26;1;Elantra Special Edit. 2.0 16V Flex Aut.;7757
Hyundai;26;1;Elantra Wagon 1.8 16V;1305
Hyundai;26;1;EQUUS 4.6 V8 32V 366cv 4p Aut.;6176
Hyundai;26;1;Excel GLS;1306
Hyundai;26;1;Excel GS;1307
Hyundai;26;1;Excel L;1308
Hyundai;26;1;Excel LS/ GL;1309
Hyundai;26;1;Galloper 2.5 Luxo Turbo Diesel;1310
Hyundai;26;1;Galloper 2.5 Super Luxo Turbo Diesel;1311
Hyundai;26;1;Galloper 3.0 V6 Luxo;1312
Hyundai;26;1;Galloper 3.0 V6 Super Luxo Aut;1313
Hyundai;26;1;Galloper 3.0 V6 Super Luxo Mec;1314
Hyundai;26;1;GENESIS 3.8 V6 24V 290cv 4p Aut.;5930
Hyundai;26;1;Grand Santa Fé  3.3 V6 4X4 Tiptronic;6694
Hyundai;26;1;H1 Starex HSV 2.4 16V 137cv  Aut.;1315
Hyundai;26;1;H1 Starex HSV 2.5 Diesel;1316
Hyundai;26;1;H1 Starex SVX 2.4 16V;4801
Hyundai;26;1;H1 Starex SVX 2.5 TDI 100cv Diesel;3957
Hyundai;26;1;H1 Starex SVX 2.6 85cv Diesel;1317
Hyundai;26;1;H100 DLX Furgão Diesel;1318
Hyundai;26;1;H100 DLX/ Panel Diesel;1319
Hyundai;26;1;H100 GL Diesel;1320
Hyundai;26;1;H100 GL Furgão Extra-Longo Diesel;1321
Hyundai;26;1;H100 GLS Diesel;1322
Hyundai;26;1;H100 GS (12 lugares);1323
Hyundai;26;1;H100 GS Diesel (12 lugares);1324
Hyundai;26;1;H100 Porter Truck Diesel;1325
Hyundai;26;1;H100 SPR Diesel (15 lugares);1326
Hyundai;26;1;H100 Top Diesel;1327
Hyundai;26;1;HB20 1 Million 1.6 Flex 16V Aut.;8452
Hyundai;26;1;HB20 5 Anos 1.0 Flex 12V Mec.;8011
Hyundai;26;1;HB20 5 Anos 1.6 Flex 16V Aut.;8012
Hyundai;26;1;HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.;6207
Hyundai;26;1;HB20 C.Style/C.Plus 1.6 Flex 16V Aut.;6206
Hyundai;26;1;HB20 Comf./C.Plus/C.Style 1.0 Flex 12V;6205
Hyundai;26;1;HB20 Comfort 1.0 Flex 12V Mec.;9906
Hyundai;26;1;HB20 Comfort 1.0 TB Flex 12V Aut;9907
Hyundai;26;1;HB20 Comfort 1.0 TB Flex 12V Mec;9908
Hyundai;26;1;HB20 Comfort Plus 1.0 TB Flex 12V Mec.;7546
Hyundai;26;1;HB20 Comfort Style 1.0 TB Flex 12V Mec.;7547
Hyundai;26;1;HB20 Copa do Mundo 1.0 Flex 12V Mec.;6739
Hyundai;26;1;HB20 Copa do Mundo 1.6 Flex 16V Aut.;6741
Hyundai;26;1;HB20 Copa do Mundo 1.6 Flex 16V Mec.;6740
Hyundai;26;1;HB20 Copa Mundo Qatar 1.0 Flex Mec;10167
Hyundai;26;1;HB20 Copa Mundo Qatar 1.0 TB Flex Aut.;10168
Hyundai;26;1;HB20 Diamond 1.0 TB Flex 12V Aut.;8849
Hyundai;26;1;HB20 Diamond Plus 1.0 TB Flex 12V Aut.;8850
Hyundai;26;1;HB20 Edição Especial 1.0 Flex Mec.;10212
Hyundai;26;1;HB20 Edição Especial 1.0 TB Flex Aut.;10213
Hyundai;26;1;HB20 Evol. Bluelink 1.0 TB Flex 12V Aut.;9472
Hyundai;26;1;HB20 Evolution 1.0 Flex 12V Mec.;8851
Hyundai;26;1;HB20 Evolution 1.0 TB Flex 12V Aut.;8852
Hyundai;26;1;HB20 Evolution Bluelink 1.0 Flex 12V Mec;9473
Hyundai;26;1;HB20 For You 1.0 Flex 12V 5p;6959
Hyundai;26;1;HB20 Launch Edition 1.6 Flex 16V Aut.;8853
Hyundai;26;1;HB20 Limited 1.0 Flex 12V Mec.;9909
Hyundai;26;1;HB20 Ocean 1.0 Flex 12V 5p Mec.;7697
Hyundai;26;1;HB20 Ocean 1.6 Flex 16V 5p Aut.;7698
Hyundai;26;1;HB20 Ocean 1.6 Flex 16V 5p Mec.;7699
Hyundai;26;1;HB20 Platinum 1.0 TB Flex 12V Aut.;9617
Hyundai;26;1;HB20 Platinum 1.0 TB Flex 12V Mec.;9618
Hyundai;26;1;HB20 Platinum Plus 1.0 TB Flex 12V Aut.;9619
Hyundai;26;1;HB20 Premium 1.6 Flex 16V Aut.;6208
Hyundai;26;1;HB20 Premium 1.6 Flex 16V Mec.;6209
Hyundai;26;1;HB20 R spec 1.6 Flex 16V Aut.;7480
Hyundai;26;1;HB20 R spec 1.6 Flex 16V Mec.;7481
Hyundai;26;1;HB20 R spec Limited 1.6 flex 16V Aut.;8178
Hyundai;26;1;HB20 Sense 1.0 Flex 12V Mec.;8854
Hyundai;26;1;HB20 Spicy 1.0 Flex 12V Mec.;7154
Hyundai;26;1;HB20 Spicy 1.6 Flex 16V Aut.;7155
Hyundai;26;1;HB20 Spicy 1.6 Flex 16V Mec.;7156
Hyundai;26;1;HB20 Sport 1.0 TB Flex 12V Aut.;9008
Hyundai;26;1;HB20 Unique 1.0 Flex 12V Mec.;8317
Hyundai;26;1;HB20 Vision 1.0 Flex 12V Mec.;8855
Hyundai;26;1;HB20 Vision 1.0 TB Flex 12V Aut.;9794
Hyundai;26;1;HB20 Vision 1.6 Flex 16V Aut;8856
Hyundai;26;1;HB20 Vision 1.6 Flex 16V Mec.;8857
Hyundai;26;1;HB20 Vision Bluelink 1.6 Flex 16V Aut.;9474
Hyundai;26;1;HB20 Vision Bluelink 1.6 Flex 16V Mec.;9475
Hyundai;26;1;HB20S  Impress 1.6 Flex 16V Aut.;7260
Hyundai;26;1;HB20S  Impress 1.6 Flex 16v Mec.;7261
Hyundai;26;1;HB20S 1 Million 1.6 Flex 16V Aut. 4p;8453
Hyundai;26;1;HB20S 5 Anos 1.0 Flex 12V Mec.;8013
Hyundai;26;1;HB20S 5 Anos 1.6 Flex 16V Aut.;8014
Hyundai;26;1;HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p;6436
Hyundai;26;1;HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P;6434
Hyundai;26;1;HB20S C.Style/C.Plus1.6 Flex 16V Aut. 4p;6435
Hyundai;26;1;HB20S Comfort 1.0  Flex 12V Mec.;10012
Hyundai;26;1;HB20S Comfort 1.0 TB Flex 12V Aut.;10013
Hyundai;26;1;HB20S Comfort Plus 1.0 TB Flex 12V Mec.;7548
Hyundai;26;1;HB20S Comfort Style 1.0 TB Flex 12V Mec.;7549
Hyundai;26;1;HB20S Copa do Mundo 1.0 Flex 12V Mec.;6742
Hyundai;26;1;HB20S Copa do Mundo 1.6 Flex 16V Aut.;6744
Hyundai;26;1;HB20S Copa do Mundo 1.6 Flex 16V Mec.;6743
Hyundai;26;1;HB20S Copa Mundo Qatar 1.0 Flex Mec.;10169
Hyundai;26;1;HB20S Copa Mundo Qatar 1.0 TB Flex Aut.;10170
Hyundai;26;1;HB20S Diamond 1.0 TB Flex 12V Aut.;8896
Hyundai;26;1;HB20S Diamond Plus 1.0 TB Flex 12V Aut.;8897
Hyundai;26;1;HB20S Edição Especial 1.0 Flex Mec.;10214
Hyundai;26;1;HB20S Edição Especial 1.0 TB Flex Aut.;10215
Hyundai;26;1;HB20S Evol. Bluelink 1.0 Flex 12 Mec.;9476
Hyundai;26;1;HB20S Evol. Bluelink 1.0 TB Flex 12V Aut;9477
Hyundai;26;1;HB20S Evolution 1.0 Flex 12V Mec.;8898
Hyundai;26;1;HB20S Evolution 1.0 TB Flex 12V Aut.;8899
Hyundai;26;1;HB20S For You 1.0 Flex 12V 4p;9620
Hyundai;26;1;HB20S Limited 1.0  Flex 12V Mec.;10014
Hyundai;26;1;HB20S Ocean 1.6 Flex 16v 4p Aut.;7700
Hyundai;26;1;HB20S Ocean 1.6 Flex 16V 4p Mec.;7701
Hyundai;26;1;HB20S Platinum 1.0 TB Flex 12V Aut.;9621
Hyundai;26;1;HB20S Platinum 1.0 TB Flex 12V Mec.;9622
Hyundai;26;1;HB20S Platinum Plus 1.0 TB Flex 12V Aut.;9623
Hyundai;26;1;HB20S Premium 1.6 Flex 16V Aut. 4p;6437
Hyundai;26;1;HB20S Premium 1.6 Flex 16V Mec. 4p;6438
Hyundai;26;1;HB20S Style 1.6 Flex 16V Aut.;8240
Hyundai;26;1;HB20S Unique 1.0 Flex 12V Mec.;8475
Hyundai;26;1;HB20S Vision 1.0 Flex 12V Mec.;8858
Hyundai;26;1;HB20S Vision 1.0 TB Flex 12V Aut.;9795
Hyundai;26;1;HB20S Vision 1.6 Flex 16V Aut.;8859
Hyundai;26;1;HB20S Vision 1.6 Flex 16V Mec.;8900
Hyundai;26;1;HB20S Vision Bluelink 1.6 Flex 16V Aut.;9478
Hyundai;26;1;HB20S Vision Bluelink 1.6 Flex 16V Mec.;9479
Hyundai;26;1;HB20X Diamond 1.6 Flex 16V Aut.;8951
Hyundai;26;1;HB20X Diamond Plus 1.6 Flex 16V Aut.;8952
Hyundai;26;1;HB20X Evol. Bluelink 1.6 Flex 16V Aut.;9480
Hyundai;26;1;HB20X Evolution 1.6 Flex 16V Aut.;8953
Hyundai;26;1;HB20X Premium 1.6 Flex 16V Aut.;6352
Hyundai;26;1;HB20X Premium 1.6 Flex 16V Mec.;6353
Hyundai;26;1;HB20X Style 1.6 Flex 16V Aut.;6354
Hyundai;26;1;HB20X Style 1.6 Flex 16v Mec.;6355
Hyundai;26;1;HB20X Vision 1.6 Flex 16V Aut.;8954
Hyundai;26;1;HB20X Vision 1.6 Flex 16V Mec.;8955
Hyundai;26;1;HR 2.5 4WD Diesel ;10635
Hyundai;26;1;HR 2.5 TCI Diesel (RS/RD);1328
Hyundai;26;1;i30 1.6 16V Flex 5p Aut.;6356
Hyundai;26;1;i30 1.8 16V Aut. 5p;6695
Hyundai;26;1;i30 2.0 16V 145cv 5p Aut.;4925
Hyundai;26;1;i30 2.0 16V 145cv 5p Mec.;5071
Hyundai;26;1;i30 Serie Limitada 1.8 16V Aut. 5p;7346
Hyundai;26;1;i30cw 2.0 16V 145cv Aut. 5p;5303
Hyundai;26;1;i30cw 2.0 16V 145cv Mec. 5p;5304
Hyundai;26;1;IONIQ 1.6 16V Aut. (Híbrido);10670
Hyundai;26;1;ix35 2.0 16V 170cv 2WD/4WD Aut.;5280
Hyundai;26;1;ix35 2.0 16V 170cv 2WD/4WD Mec.;5279
Hyundai;26;1;ix35 2.0 16V 2WD Flex Aut.;7858
Hyundai;26;1;ix35 2.0 16V 2WD Flex Mec.;5932
Hyundai;26;1;ix35 2.0 Launching Edition 16V Flex Aut.;7347
Hyundai;26;1;ix35 GL 2.0 16V 2WD Flex Aut.;7859
Hyundai;26;1;ix35 GLS 2.0 16V 2WD Flex Aut.;5931
Hyundai;26;1;Matrix GLS 1.8 16V 123cv Aut.;1329
Hyundai;26;1;Matrix GLS 1.8 16V 123cv Mec.;1330
Hyundai;26;1;Porter GL 4x2 Curto/Longo Diesel;1331
Hyundai;26;1;Porter GLS CD 4x2 2.6 8V Diesel;1332
Hyundai;26;1;Santa Fe 3.5 V6 4X4 Aut.;8860
Hyundai;26;1;Santa Fe GLS 2.4 Tiptronic;5727
Hyundai;26;1;Santa Fe GLS 2.7 V6 4x4TipTronic;1333
Hyundai;26;1;Santa Fe GLS 3.5 V6 4x4 Tiptronic;5212
Hyundai;26;1;Santa Fe/GLS 3.3 V6 4X4 Tiptronic;6439
Hyundai;26;1;Scoupe;1334
Hyundai;26;1;Sonata 2.4 16V 182cv 4p Aut.;5398
Hyundai;26;1;Sonata GL 2.0 4p;1335
Hyundai;26;1;Sonata GLS 2.0 4p;1336
Hyundai;26;1;Sonata GLS 2.5 Aut.;1337
Hyundai;26;1;Sonata GLS 2.7 V6 24V 179cv 4p Aut.;1338
Hyundai;26;1;Sonata GLS 3.0 4p Aut.;1339
Hyundai;26;1;Sonata GLS 3.3 V6 24V 235cv 4p Aut.;3890
Hyundai;26;1;Terracan 2.5 8V 100cv TB Diesel Aut.;1340
Hyundai;26;1;Terracan 2.5 8V 100cv TB Diesel Mec.;1341
Hyundai;26;1;Terracan 2.9 CRDI 8V 163cv Diesel Aut.;1342
Hyundai;26;1;Trajet GLS 2.7 V6 24v 179cv Aut.;1343
Hyundai;26;1;Tucson 2.0 16V Aut.;1344
Hyundai;26;1;Tucson 2.0 16V Flex Aut.;6327
Hyundai;26;1;Tucson 2.0 16V Flex Mec.;6696
Hyundai;26;1;Tucson 2.0 16V Mec.;1345
Hyundai;26;1;Tucson 2.0 CRDi 16V 112cv Diesel Aut.;1346
Hyundai;26;1;Tucson 2.7 MPFI 24V 175cv Aut.;1347
Hyundai;26;1;Tucson Ed. Especial 1.6 Turbo 16V Aut.;7834
Hyundai;26;1;Tucson GL 1.6 Turbo 16V Aut.;7835
Hyundai;26;1;Tucson GLS 1.6 Turbo 16V Aut.;7836
Hyundai;26;1;Tucson Limited 1.6 Turbo 16V Aut.;8052
Hyundai;26;1;Veloster 1.6 16V  140cv Aut.;5640
Hyundai;26;1;VERACRUZ GLS 3.8 4WD Aut.;4384
Isuzu;27;1;Amigo 2.3 4x2/4x4;1348
Isuzu;27;1;Hombre 2 WD XS 2.2;1349
Isuzu;27;1;Rodeo 3.2 V6;1350
IVECO;208;1;Daily 45-160 Vetrato 3.0 (Diesel) (E6);10629
IVECO;208;1;Daily 45-170 Vetrato 3.0 (Diesel);9737
IVECO;208;1;Daily 50-180 Vetrato 3.0 (Diesel) (E6);10630
IVECO;208;1;DAILY CH. 65-170 CD Curto 3.0 (Diesel);9691
IVECO;208;1;DAILY CH. 65-170 CD Longo 3.0 (Diesel);9692
IVECO;208;1;DAILY CHASSI 35-150 Curto 3.0 (Diesel);9693
IVECO;208;1;DAILY CHASSI 35-150 Longo 3.0 (Diesel);9694
IVECO;208;1;DAILY CHASSI 35-160 Curto 3.0 (Die.)(E6);10197
IVECO;208;1;DAILY CHASSI 35-160 Curto 3.0 (Diesel);9695
IVECO;208;1;DAILY CHASSI 35-160 Longo 3.0 (Die.)(E6);10198
IVECO;208;1;DAILY CHASSI 35-160 Longo 3.0 (Diesel);9696
IVECO;208;1;DAILY CHASSI 45-160 CD 3.0 4p (Die.)(E6);10199
IVECO;208;1;DAILY CHASSI 45-160 Curto 3.0 (Die.)(E6);10200
IVECO;208;1;DAILY CHASSI 45-160 Longo 3.0 (Die.)(E6);10201
IVECO;208;1;DAILY CHASSI 45-170 3.0 (Diesel);9697
IVECO;208;1;DAILY CHASSI 45-170 CD 3.0 (Diesel);9698
IVECO;208;1;DAILY CHASSI 55-170 3.0 (Diesel);9699
IVECO;208;1;DAILY CHASSI 55-170 CD 3.0 (Diesel);9700
IVECO;208;1;DAILY CHASSI 55-180 CD 3.0 4p (Die.)(E6);10202
IVECO;208;1;DAILY CHASSI 55-180 Curto 3.0 (Die.)(E6);10203
IVECO;208;1;DAILY CHASSI 55-180 Longo 3.0 (Die.)(E6);10204
IVECO;208;1;DAILY CHASSI 60-170 3.0 (Diesel);9701
IVECO;208;1;DAILY CHASSI 60-180 3.0 2p (Die.)(E6);10205
IVECO;208;1;DAILY CHASSI 65-170 Curto 3.0 (Diesel);9702
IVECO;208;1;DAILY CHASSI 65-170 Longo 3.0 (Diesel);9703
IVECO;208;1;DAILY CHASSI 65-180 3.0 2p (Diesel)(E6);10206
IVECO;208;1;DAILY CHASSI 65-180 CD 3.0 4p (Die.)(E6);10207
IVECO;208;1;DAILY CHASSI 70-170 3.0 (Diesel);9704
IVECO;208;1;DAILY CITY  CHASSI 30-160 3.0 (Diesel);9903
IVECO;208;1;DAILY CITY  CHASSI 30-160 3.0 (Die.)(E6);10208
IVECO;208;1;DAILY CITY 30S13 Chassi 2p (Diesel);9705
IVECO;208;1;DAILY CITY 30S13 Furgão 2p (Diesel);9706
IVECO;208;1;DAILY CITY 30S13 Gran Furgone (Diesel);9707
IVECO;208;1;DAILY CITY CH. 30-130 Longo 2.3 (Diesel);9708
IVECO;208;1;DAILY FURGÃO 30-130 2.3 10,8m³ (Diesel);9709
IVECO;208;1;DAILY FURGÃO 30-130 2.3 12m³ (Diesel) ;9710
IVECO;208;1;DAILY FURGÃO 30-130 2.3 7,3m³ (Diesel);9711
IVECO;208;1;DAILY FURGÃO 30-130 2.3 9m³ (Diesel);9712
IVECO;208;1;DAILY FURGÃO 45-160 3.0 12m³ (Die.)(E6);10209
IVECO;208;1;DAILY FURGÃO 45-170  3.0 12m³ (Diesel);9856
IVECO;208;1;DAILY FURGÃO 55-170 3.0 12m³ (Diesel);9713
IVECO;208;1;DAILY FURGÃO 55-170 3.0 16m³ (Diesel);9714
IVECO;208;1;DAILY FURGÃO 55-180 3.0 12m³ (Dies.)(E6);10210
